Date,USA IMI/INFORMATION TECH
12/14/2010,1100.836417
12/15/2010,1094.514757
12/16/2010,1098.807621
12/17/2010,1101.891977
12/20/2010,1101.666638
12/21/2010,1108.736964
12/22/2010,1108.092748
12/23/2010,1106.306466
12/24/2010,1106.306466
12/27/2010,1108.781593
12/28/2010,1107.716494
12/29/2010,1109.314573
12/30/2010,1107.608272
12/31/2010,1104.631006
1/3/2011,1118.479595
1/4/2011,1118.522768
1/5/2011,1126.674554
1/6/2011,1136.181351
1/7/2011,1133.394153
1/10/2011,1136.53726
1/11/2011,1139.387324
1/12/2011,1149.672212
1/13/2011,1148.787628
1/14/2011,1159.859583
1/17/2011,1159.859583
1/18/2011,1163.428147
1/19/2011,1152.618896
1/20/2011,1142.376984
1/21/2011,1135.081731
1/24/2011,1151.695419
1/25/2011,1154.335754
1/26/2011,1161.189474
1/27/2011,1167.332071
1/28/2011,1141.127644
1/31/2011,1148.968459
2/1/2011,1170.331847
2/2/2011,1174.437254
2/3/2011,1175.303828
2/4/2011,1184.911245
2/7/2011,1191.813729
2/8/2011,1196.491753
2/9/2011,1193.550809
2/10/2011,1190.009686
2/11/2011,1195.031687
2/14/2011,1198.379726
2/15/2011,1192.048175
2/16/2011,1201.219115
2/17/2011,1203.97129
2/18/2011,1203.018289
2/21/2011,1203.018289
2/22/2011,1170.451006
2/23/2011,1152.682841
2/24/2011,1158.71179
2/25/2011,1175.745934
2/28/2011,1175.871884
3/1/2011,1155.622325
3/2/2011,1161.845644
3/3/2011,1182.955211
3/4/2011,1175.143828
3/7/2011,1157.423208
3/8/2011,1165.490546
3/9/2011,1156.378696
3/10/2011,1132.349458
3/11/2011,1139.392029
3/14/2011,1134.480489
3/15/2011,1118.102698
3/16/2011,1090.726535
3/17/2011,1099.384956
3/18/2011,1101.980487
3/21/2011,1123.575533
3/22/2011,1120.051997
3/23/2011,1126.840528
3/24/2011,1145.318879
3/25/2011,1148.242138
3/28/2011,1142.802507
3/29/2011,1151.057877
3/30/2011,1154.721033
3/31/2011,1152.648265
4/1/2011,1151.499699
4/4/2011,1146.262991
4/5/2011,1146.472426
4/6/2011,1153.23346
4/7/2011,1152.989307
4/8/2011,1146.397809
4/11/2011,1143.766071
4/12/2011,1132.487661
4/13/2011,1141.320096
4/14/2011,1137.921964
4/15/2011,1135.297133
4/18/2011,1125.169272
4/19/2011,1129.547896
4/20/2011,1157.026913
4/21/2011,1167.584278
4/22/2011,1167.584278
4/25/2011,1170.118595
4/26/2011,1179.021496
4/27/2011,1185.358094
4/28/2011,1185.047146
4/29/2011,1187.435993
5/2/2011,1181.477691
5/3/2011,1175.663771
5/4/2011,1172.206735
5/5/2011,1167.526306
5/6/2011,1172.202604
5/9/2011,1176.417426
5/10/2011,1187.53051
5/11/2011,1177.269944
5/12/2011,1185.187423
5/13/2011,1170.520423
5/16/2011,1151.94988
5/17/2011,1149.729893
5/18/2011,1160.618348
5/19/2011,1162.150336
5/20/2011,1154.805691
5/23/2011,1135.563757
5/24/2011,1130.085454
5/25/2011,1136.868637
5/26/2011,1144.415688
5/27/2011,1150.541851
5/30/2011,1150.541851
5/31/2011,1167.791874
6/1/2011,1141.890266
6/2/2011,1143.30861
6/3/2011,1126.426914
6/6/2011,1117.192955
6/7/2011,1114.726681
6/8/2011,1103.441969
6/9/2011,1105.507058
6/10/2011,1088.88273
6/13/2011,1087.622135
6/14/2011,1103.239831
6/15/2011,1082.47298
6/16/2011,1077.416185
6/17/2011,1073.810304
6/20/2011,1077.628218
6/21/2011,1100.30591
6/22/2011,1092.580526
6/23/2011,1102.653865
6/24/2011,1084.542738
6/27/2011,1098.877887
6/28/2011,1114.099651
6/29/2011,1122.09239
6/30/2011,1137.860833
7/1/2011,1156.730336
7/4/2011,1156.730336
7/5/2011,1158.979756
7/6/2011,1164.097889
7/7/2011,1180.384997
7/8/2011,1174.299722
7/11/2011,1152.132564
7/12/2011,1139.138523
7/13/2011,1142.253723
7/14/2011,1130.34078
7/15/2011,1145.351483
7/18/2011,1138.679281
7/19/2011,1169.966212
7/20/2011,1163.6798
7/21/2011,1168.185328
7/22/2011,1182.50445
7/25/2011,1178.523922
7/26/2011,1182.328246
7/27/2011,1146.396222
7/28/2011,1146.919911
7/29/2011,1136.860399
8/1/2011,1133.889717
8/2/2011,1107.245201
8/3/2011,1122.314996
8/4/2011,1069.912675
8/5/2011,1060.664605
8/8/2011,996.3727721
8/9/2011,1043.248754
8/10/2011,1001.965301
8/11/2011,1048.575016
8/12/2011,1054.684333
8/15/2011,1074.21856
8/16/2011,1061.771914
8/17/2011,1052.43452
8/18/2011,994.0639101
8/19/2011,968.1840533
8/22/2011,974.6034514
8/23/2011,1014.733724
8/24/2011,1022.312987
8/25/2011,1004.732845
8/26/2011,1029.143675
8/29/2011,1060.336833
8/30/2011,1063.317792
8/31/2011,1063.375726
9/1/2011,1050.81689
9/2/2011,1023.453407
9/5/2011,1023.453407
9/6/2011,1018.000611
9/7/2011,1048.421376
9/8/2011,1042.312239
9/9/2011,1017.851973
9/12/2011,1031.637777
9/13/2011,1045.540085
9/14/2011,1064.300747
9/15/2011,1082.419605
9/16/2011,1091.227645
9/19/2011,1088.597487
9/20/2011,1081.905251
9/21/2011,1066.850727
9/22/2011,1032.001813
9/23/2011,1043.82946
9/26/2011,1057.333935
9/27/2011,1070.779377
9/28/2011,1052.486118
9/29/2011,1049.335838
9/30/2011,1019.711761
10/3/2011,993.0195711
10/4/2011,1018.942154
10/5/2011,1043.557408
10/6/2011,1062.547258
10/7/2011,1056.040253
10/10/2011,1091.899957
10/11/2011,1098.209201
10/12/2011,1105.975424
10/13/2011,1117.169451
10/14/2011,1140.312328
10/17/2011,1117.764213
10/18/2011,1131.526334
10/19/2011,1105.534549
10/20/2011,1100.278838
10/21/2011,1116.167009
10/24/2011,1140.777534
10/25/2011,1120.285717
10/26/2011,1126.707033
10/27/2011,1164.56347
10/28/2011,1167.482798
10/31/2011,1144.862836
11/1/2011,1111.500181
11/2/2011,1125.476141
11/3/2011,1155.052078
11/4/2011,1150.473918
11/7/2011,1155.724131
11/8/2011,1169.4584
11/9/2011,1124.496352
11/10/2011,1126.441477
11/11/2011,1151.308016
11/14/2011,1143.719701
11/15/2011,1159.439828
11/16/2011,1141.937212
11/17/2011,1116.043117
11/18/2011,1108.200894
11/21/2011,1086.280241
11/22/2011,1083.076818
11/23/2011,1055.987374
11/24/2011,1055.987374
11/25/2011,1048.470571
11/28/2011,1086.569701
11/29/2011,1079.372706
11/30/2011,1124.682304
12/1/2011,1129.690999
12/2/2011,1128.770216
12/5/2011,1143.970783
12/6/2011,1143.007741
12/7/2011,1143.592668
12/8/2011,1124.527279
12/9/2011,1144.303124
12/12/2011,1127.095859
12/13/2011,1114.755044
12/14/2011,1094.973037
12/15/2011,1092.162486
12/16/2011,1095.388508
12/19/2011,1081.755732
12/20/2011,1116.534124
12/21/2011,1094.907183
12/22/2011,1106.980279
12/23/2011,1117.908574
12/26/2011,1117.908574
12/27/2011,1119.553021
12/28/2011,1106.230242
12/29/2011,1116.754119
12/30/2011,1111.685647
1/2/2012,1111.685647
1/3/2012,1129.464454
1/4/2012,1129.789957
1/5/2012,1137.025051
1/6/2012,1138.134491
1/9/2012,1137.555482
1/10/2012,1143.741394
1/11/2012,1147.423983
1/12/2012,1152.534508
1/13/2012,1143.568461
1/16/2012,1143.568461
1/17/2012,1150.235624
1/18/2012,1171.557782
1/19/2012,1180.863363
1/20/2012,1184.386198
1/23/2012,1187.270303
1/24/2012,1190.289714
1/25/2012,1200.722165
1/26/2012,1193.717627
1/27/2012,1196.349117
1/30/2012,1198.241308
1/31/2012,1200.028218
2/1/2012,1214.55967
2/2/2012,1218.453211
2/3/2012,1237.565637
2/6/2012,1236.7115
2/7/2012,1240.345769
2/8/2012,1248.196067
2/9/2012,1259.15368
2/10/2012,1248.740956
2/13/2012,1256.698066
2/14/2012,1260.175546
2/15/2012,1253.097509
2/16/2012,1273.651753
2/17/2012,1271.585307
2/20/2012,1271.585307
2/21/2012,1274.290251
2/22/2012,1268.666219
2/23/2012,1275.685734
2/24/2012,1281.6077
2/27/2012,1282.707565
2/28/2012,1292.009602
2/29/2012,1283.645739
3/1/2012,1292.37923
3/2/2012,1287.820658
3/5/2012,1274.886857
3/6/2012,1259.651641
3/7/2012,1269.691142
3/8/2012,1284.718363
3/9/2012,1291.060355
3/12/2012,1291.964803
3/13/2012,1318.651252
3/14/2012,1323.930398
3/15/2012,1329.3437
3/16/2012,1328.777873
3/19/2012,1338.775921
3/20/2012,1335.713148
3/21/2012,1335.701354
3/22/2012,1331.289797
3/23/2012,1332.330058
3/26/2012,1355.258614
3/27/2012,1355.522149
3/28/2012,1350.691295
3/29/2012,1348.46456
3/30/2012,1344.015213
4/2/2012,1358.324894
4/3/2012,1355.96216
4/4/2012,1335.90668
4/5/2012,1340.157907
4/6/2012,1340.157907
4/9/2012,1330.039462
4/10/2012,1309.766549
4/11/2012,1317.661201
4/12/2012,1336.351036
4/13/2012,1315.309608
4/16/2012,1301.73527
4/17/2012,1330.796068
4/18/2012,1320.581142
4/19/2012,1305.421253
4/20/2012,1297.787597
4/23/2012,1286.358687
4/24/2012,1279.044277
4/25/2012,1318.074396
4/26/2012,1328.623479
4/27/2012,1329.729408
4/30/2012,1318.177332
5/1/2012,1321.508351
5/2/2012,1323.497127
5/3/2012,1307.833001
5/4/2012,1279.177301
5/7/2012,1274.903516
5/8/2012,1268.892209
5/9/2012,1267.7887
5/10/2012,1258.603305
5/11/2012,1257.831006
5/14/2012,1245.961233
5/15/2012,1241.846234
5/16/2012,1231.029256
5/17/2012,1209.229507
5/18/2012,1193.185519
5/21/2012,1226.730429
5/22/2012,1223.17447
5/23/2012,1226.237092
5/24/2012,1215.405349
5/25/2012,1213.695917
5/28/2012,1213.695917
5/29/2012,1230.592362
5/30/2012,1219.75056
5/31/2012,1212.526927
6/1/2012,1177.485788
6/4/2012,1182.057044
6/5/2012,1191.822512
6/6/2012,1223.186516
6/7/2012,1216.870948
6/8/2012,1228.366018
6/11/2012,1206.029658
6/12/2012,1219.71076
6/13/2012,1210.184434
6/14/2012,1213.293374
6/15/2012,1231.389757
6/18/2012,1239.575082
6/19/2012,1252.475382
6/20/2012,1255.111427
6/21/2012,1221.056412
6/22/2012,1236.690832
6/25/2012,1208.814736
6/26/2012,1212.950397
6/27/2012,1221.725359
6/28/2012,1208.50368
6/29/2012,1248.982528
7/2/2012,1252.563945
7/3/2012,1264.770472
7/4/2012,1264.770472
7/5/2012,1266.697836
7/6/2012,1241.969433
7/9/2012,1237.144204
7/10/2012,1222.39039
7/11/2012,1215.152297
7/12/2012,1202.814157
7/13/2012,1219.645144
7/16/2012,1215.29003
7/17/2012,1217.035865
7/18/2012,1240.767976
7/19/2012,1257.223011
7/20/2012,1239.751745
7/23/2012,1226.588847
7/24/2012,1214.330874
7/25/2012,1208.515098
7/26/2012,1226.244084
7/27/2012,1253.653357
7/30/2012,1251.881838
7/31/2012,1254.528734
8/1/2012,1247.561095
8/2/2012,1241.86116
8/3/2012,1269.14966
8/6/2012,1279.720758
8/7/2012,1291.400053
8/8/2012,1292.125839
8/9/2012,1297.850226
8/10/2012,1300.625856
8/13/2012,1303.010616
8/14/2012,1298.657255
8/15/2012,1301.742635
8/16/2012,1321.393032
8/17/2012,1329.461513
8/20/2012,1332.007597
8/21/2012,1324.78458
8/22/2012,1327.024055
8/23/2012,1315.273236
8/24/2012,1320.71571
8/27/2012,1323.212994
8/28/2012,1322.938307
8/29/2012,1325.682112
8/30/2012,1307.848395
8/31/2012,1317.844939
9/3/2012,1317.844939
9/4/2012,1318.886592
9/5/2012,1317.470588
9/6/2012,1349.35504
9/7/2012,1348.183246
9/10/2012,1331.530931
9/11/2012,1334.264839
9/12/2012,1340.444949
9/13/2012,1358.867183
9/14/2012,1371.823338
9/17/2012,1370.32847
9/18/2012,1369.798807
9/19/2012,1369.670416
9/20/2012,1364.605871
9/21/2012,1366.110508
9/24/2012,1353.757258
9/25/2012,1332.017975
9/26/2012,1320.968829
9/27/2012,1342.183825
9/28/2012,1332.736409
10/1/2012,1329.642765
10/2/2012,1331.400588
10/3/2012,1336.532351
10/4/2012,1338.585025
10/5/2012,1330.258825
10/8/2012,1316.758217
10/9/2012,1298.378094
10/10/2012,1292.45718
10/11/2012,1290.049938
10/12/2012,1290.90726
10/15/2012,1299.837015
10/16/2012,1320.314619
10/17/2012,1310.803633
10/18/2012,1291.550995
10/19/2012,1262.31223
10/22/2012,1272.674643
10/23/2012,1259.604149
10/24/2012,1252.671991
10/25/2012,1251.274313
10/26/2012,1252.773046
10/29/2012,1252.773046
10/30/2012,1252.773046
10/31/2012,1247.498744
11/1/2012,1271.170982
11/2/2012,1251.713994
11/5/2012,1260.341919
11/6/2012,1269.322621
11/7/2012,1235.083428
11/8/2012,1217.938762
11/9/2012,1224.308216
11/12/2012,1220.560091
11/13/2012,1212.148136
11/14/2012,1199.940136
11/15/2012,1194.623153
11/16/2012,1198.734433
11/19/2012,1231.184035
11/20/2012,1224.328506
11/21/2012,1230.14359
11/22/2012,1230.14359
11/23/2012,1249.551171
11/26/2012,1257.855484
11/27/2012,1253.252565
11/28/2012,1261.842515
11/29/2012,1268.446426
11/30/2012,1265.901874
12/3/2012,1262.526538
12/4/2012,1261.654617
12/5/2012,1247.910365
12/6/2012,1257.619268
12/7/2012,1251.05005
12/10/2012,1256.039176
12/11/2012,1273.856588
12/12/2012,1268.73776
12/13/2012,1259.685281
12/14/2012,1247.393375
12/17/2012,1264.059866
12/18/2012,1285.497565
12/19/2012,1281.046801
12/20/2012,1283.331888
12/21/2012,1271.927726
12/24/2012,1267.900243
12/25/2012,1267.900243
12/26/2012,1259.469773
12/27/2012,1257.873511
12/28/2012,1244.370572
12/31/2012,1270.607955
1/1/2013,1270.607955
1/2/2013,1310.771576
1/3/2013,1301.167566
1/4/2013,1296.535439
1/7/2013,1293.600751
1/8/2013,1289.662377
1/9/2013,1294.491725
1/10/2013,1301.223824
1/11/2013,1305.672475
1/14/2013,1297.392511
1/15/2013,1291.417907
1/16/2013,1299.367679
1/17/2013,1304.447592
1/18/2013,1300.549681
1/21/2013,1300.549681
1/22/2013,1303.309672
1/23/2013,1317.514141
1/24/2013,1296.463613
1/25/2013,1300.704907
1/28/2013,1304.28935
1/29/2013,1300.433165
1/30/2013,1297.178579
1/31/2013,1298.626975
2/1/2013,1312.783399
2/4/2013,1291.914426
2/5/2013,1310.147627
2/6/2013,1309.948101
2/7/2013,1309.351647
2/8/2013,1323.141298
2/11/2013,1324.101959
2/12/2013,1318.994796
2/13/2013,1318.757946
2/14/2013,1321.942614
2/15/2013,1320.372784
2/18/2013,1320.372784
2/19/2013,1329.108234
2/20/2013,1308.012822
2/21/2013,1294.17546
2/22/2013,1310.227895
2/25/2013,1288.907951
2/26/2013,1296.430344
2/27/2013,1308.317852
2/28/2013,1305.729323
3/1/2013,1307.067853
3/4/2013,1309.64603
3/5/2013,1328.627106
3/6/2013,1329.544667
3/7/2013,1334.248867
3/8/2013,1336.392762
3/11/2013,1340.609701
3/12/2013,1333.75223
3/13/2013,1333.991427
3/14/2013,1343.822321
3/15/2013,1339.368198
3/18/2013,1336.937897
3/19/2013,1333.310078
3/20/2013,1341.896308
3/21/2013,1325.507252
3/22/2013,1332.78955
3/25/2013,1328.42685
3/26/2013,1337.115095
3/27/2013,1335.366999
3/28/2013,1339.297957
3/29/2013,1339.297957
4/1/2013,1325.172001
4/2/2013,1328.732373
4/3/2013,1317.12945
4/4/2013,1316.780279
4/5/2013,1304.531425
4/8/2013,1309.155465
4/9/2013,1318.081964
4/10/2013,1343.858485
4/11/2013,1338.29271
4/12/2013,1330.383245
4/15/2013,1303.348207
4/16/2013,1323.485121
4/17/2013,1293.884039
4/18/2013,1275.096464
4/19/2013,1273.598574
4/22/2013,1284.453811
4/23/2013,1301.902501
4/24/2013,1309.60604
4/25/2013,1313.130189
4/26/2013,1312.786751
4/29/2013,1332.498117
4/30/2013,1347.633421
5/1/2013,1334.785816
5/2/2013,1354.465136
5/3/2013,1369.468295
5/6/2013,1377.345679
5/7/2013,1375.122273
5/8/2013,1385.392901
5/9/2013,1380.960143
5/10/2013,1387.755262
5/13/2013,1383.999278
5/14/2013,1389.722638
5/15/2013,1392.596767
5/16/2013,1400.194557
5/17/2013,1415.983375
5/20/2013,1416.106807
5/21/2013,1414.261263
5/22/2013,1397.259889
5/23/2013,1396.643508
5/24/2013,1394.95211
5/27/2013,1394.95211
5/28/2013,1404.844312
5/29/2013,1402.681324
5/30/2013,1416.429484
5/31/2013,1403.982702
6/3/2013,1411.700797
6/4/2013,1402.49185
6/5/2013,1387.525085
6/6/2013,1391.005666
6/7/2013,1405.216636
6/10/2013,1407.099055
6/11/2013,1390.686043
6/12/2013,1379.376848
6/13/2013,1395.726863
6/14/2013,1385.888766
6/17/2013,1401.412045
6/18/2013,1412.298313
6/19/2013,1398.262653
6/20/2013,1366.906602
6/21/2013,1358.6882
6/24/2013,1339.377161
6/25/2013,1349.733333
6/26/2013,1357.491974
6/27/2013,1366.069547
6/28/2013,1361.096855
7/1/2013,1371.352168
7/2/2013,1371.992168
7/3/2013,1379.803861
7/4/2013,1379.803861
7/5/2013,1391.492364
7/8/2013,1388.384522
7/9/2013,1395.592976
7/10/2013,1402.395154
7/11/2013,1426.057498
7/12/2013,1429.978486
7/15/2013,1434.649867
7/16/2013,1433.859896
7/17/2013,1437.00916
7/18/2013,1433.539062
7/19/2013,1409.404658
7/22/2013,1414.459871
7/23/2013,1408.155443
7/24/2013,1418.413567
7/25/2013,1426.672275
7/26/2013,1426.293907
7/29/2013,1424.538406
7/30/2013,1436.035879
7/31/2013,1433.043252
8/1/2013,1452.252539
8/2/2013,1458.780911
8/5/2013,1462.916416
8/6/2013,1453.236965
8/7/2013,1449.260656
8/8/2013,1455.959229
8/9/2013,1450.716915
8/12/2013,1460.874745
8/13/2013,1471.169949
8/14/2013,1469.158593
8/15/2013,1442.339763
8/16/2013,1443.315897
8/19/2013,1440.188167
8/20/2013,1442.637955
8/21/2013,1440.098012
8/22/2013,1448.804286
8/23/2013,1458.757511
8/26/2013,1454.96541
8/27/2013,1423.409222
8/28/2013,1428.311355
8/29/2013,1436.908076
8/30/2013,1427.937351
9/2/2013,1427.937351
9/3/2013,1433.369258
9/4/2013,1446.163903
9/5/2013,1450.363481
9/6/2013,1452.745102
9/9/2013,1471.41048
9/10/2013,1481.331312
9/11/2013,1476.927423
9/12/2013,1474.651733
9/13/2013,1474.96309
9/16/2013,1469.645498
9/17/2013,1481.075051
9/18/2013,1499.601837
9/19/2013,1502.450347
9/20/2013,1494.527039
9/23/2013,1496.53696
9/24/2013,1494.804573
9/25/2013,1492.465715
9/26/2013,1498.355198
9/27/2013,1490.782074
9/30/2013,1483.066763
10/1/2013,1498.951883
10/2/2013,1499.673971
10/3/2013,1483.637585
10/4/2013,1493.534689
10/7/2013,1481.653514
10/8/2013,1454.326489
10/9/2013,1456.743469
10/10/2013,1485.356771
10/11/2013,1497.307715
10/14/2013,1505.852442
10/15/2013,1496.045117
10/16/2013,1510.362653
10/17/2013,1509.889482
10/18/2013,1535.523355
10/21/2013,1542.760232
10/22/2013,1539.771178
10/23/2013,1529.010867
10/24/2013,1535.592453
10/25/2013,1539.650042
10/28/2013,1541.569533
10/29/2013,1549.050264
10/30/2013,1541.326355
10/31/2013,1538.17343
11/1/2013,1539.202913
11/4/2013,1544.599082
11/5/2013,1545.857315
11/6/2013,1557.138904
11/7/2013,1535.244136
11/8/2013,1552.870382
11/11/2013,1554.213652
11/12/2013,1559.466112
11/13/2013,1577.534625
11/14/2013,1571.400758
11/15/2013,1576.846259
11/18/2013,1563.426881
11/19/2013,1556.483334
11/20/2013,1551.972605
11/21/2013,1569.352585
11/22/2013,1567.6818
11/25/2013,1564.827603
11/26/2013,1572.431566
11/27/2013,1586.511672
11/28/2013,1586.511672
11/29/2013,1592.622459
12/2/2013,1586.372836
12/3/2013,1589.429109
12/4/2013,1593.599938
12/5/2013,1591.541444
12/6/2013,1602.84218
12/9/2013,1606.548293
12/10/2013,1604.331838
12/11/2013,1588.504896
12/12/2013,1580.412222
12/13/2013,1579.414365
12/16/2013,1595.413671
12/17/2013,1598.10736
12/18/2013,1609.675135
12/19/2013,1610.499239
12/20/2013,1626.094548
12/23/2013,1648.29273
12/24/2013,1651.950844
12/25/2013,1651.950844
12/26/2013,1656.445793
12/27/2013,1653.087848
12/30/2013,1652.013894
12/31/2013,1663.907887
1/1/2014,1663.907887
1/2/2014,1646.332232
1/3/2014,1641.470445
1/6/2014,1637.152339
1/7/2014,1653.625711
1/8/2014,1655.888121
1/9/2014,1647.143779
1/10/2014,1651.116864
1/13/2014,1632.247907
1/14/2014,1663.394876
1/15/2014,1682.699928
1/16/2014,1682.738855
1/17/2014,1672.847915
1/20/2014,1672.847915
1/21/2014,1680.148001
1/22/2014,1681.915068
1/23/2014,1674.13882
1/24/2014,1638.652432
1/27/2014,1620.804598
1/28/2014,1615.453078
1/29/2014,1599.373652
1/30/2014,1625.413387
1/31/2014,1626.093454
2/3/2014,1588.268472
2/4/2014,1597.789194
2/5/2014,1596.686978
2/6/2014,1617.848892
2/7/2014,1641.008786
2/10/2014,1646.010984
2/11/2014,1663.110146
2/12/2014,1668.75017
2/13/2014,1684.995696
2/14/2014,1688.581188
2/17/2014,1688.581188
2/18/2014,1694.684155
2/19/2014,1686.06175
2/20/2014,1693.628018
2/21/2014,1688.449958
2/24/2014,1698.174173
2/25/2014,1693.372279
2/26/2014,1698.166275
2/27/2014,1710.141343
2/28/2014,1706.24367
3/3/2014,1691.779919
3/4/2014,1721.084398
3/5/2014,1722.88913
3/6/2014,1722.216541
3/7/2014,1716.585016
3/10/2014,1712.602557
3/11/2014,1706.441109
3/12/2014,1712.46905
3/13/2014,1684.807406
3/14/2014,1676.352099
3/17/2014,1697.005235
3/18/2014,1721.590897
3/19/2014,1712.000284
3/20/2014,1722.352691
3/21/2014,1712.562343
3/24/2014,1703.24722
3/25/2014,1712.810895
3/26/2014,1688.351493
3/27/2014,1678.576562
3/28/2014,1685.311606
3/31/2014,1701.531213
4/1/2014,1725.619914
4/2/2014,1725.036875
4/3/2014,1711.606611
4/4/2014,1671.845129
4/7/2014,1656.747619
4/8/2014,1671.368349
4/9/2014,1699.49473
4/10/2014,1653.542064
4/11/2014,1631.878156
4/14/2014,1647.167519
4/15/2014,1655.980533
4/16/2014,1673.726731
4/17/2014,1671.818408
4/18/2014,1671.818408
4/21/2014,1679.070887
4/22/2014,1689.09532
4/23/2014,1673.427517
4/24/2014,1686.901027
4/25/2014,1659.076928
4/28/2014,1668.512168
4/29/2014,1681.096736
4/30/2014,1687.267962
5/1/2014,1687.880239
5/2/2014,1684.591133
5/5/2014,1690.290457
5/6/2014,1669.271572
5/7/2014,1665.008071
5/8/2014,1665.916384
5/9/2014,1669.666347
5/12/2014,1697.726267
5/13/2014,1697.228405
5/14/2014,1685.473107
5/15/2014,1673.143237
5/16/2014,1684.133847
5/19/2014,1700.016333
5/20/2014,1689.671546
5/21/2014,1703.109833
5/22/2014,1707.64116
5/23/2014,1724.822595
5/26/2014,1724.822595
5/27/2014,1742.686261
5/28/2014,1737.203404
5/29/2014,1748.384242
5/30/2014,1746.333073
6/2/2014,1742.140157
6/3/2014,1740.264918
6/4/2014,1745.441455
6/5/2014,1761.480286
6/6/2014,1770.900448
6/9/2014,1777.652166
6/10/2014,1780.272253
6/11/2014,1777.903134
6/12/2014,1762.306449
6/13/2014,1774.143531
6/16/2014,1776.217381
6/17/2014,1782.695495
6/18/2014,1791.130687
6/19/2014,1787.497468
6/20/2014,1782.895334
6/23/2014,1787.739658
6/24/2014,1776.835952
6/25/2014,1787.572244
6/26/2014,1785.350649
6/27/2014,1795.988941
6/30/2014,1800.340875
7/1/2014,1820.223575
7/2/2014,1819.131814
7/3/2014,1828.868919
7/4/2014,1828.868919
7/7/2014,1823.898168
7/8/2014,1802.221668
7/9/2014,1810.121274
7/10/2014,1803.378597
7/11/2014,1810.185043
7/14/2014,1823.544909
7/15/2014,1817.864275
7/16/2014,1832.36016
7/17/2014,1808.356449
7/18/2014,1833.313294
7/21/2014,1832.187174
7/22/2014,1848.181875
7/23/2014,1849.012208
7/24/2014,1851.23824
7/25/2014,1844.296214
7/28/2014,1846.888647
7/29/2014,1839.457478
7/30/2014,1847.710426
7/31/2014,1809.250142
8/1/2014,1802.205772
8/4/2014,1814.971691
8/5/2014,1800.662994
8/6/2014,1798.520394
8/7/2014,1791.801018
8/8/2014,1804.127904
8/11/2014,1816.038082
8/12/2014,1811.153172
8/13/2014,1831.537082
8/14/2014,1833.95827
8/15/2014,1835.604672
8/18/2014,1855.59755
8/19/2014,1869.089508
8/20/2014,1869.187203
8/21/2014,1878.800845
8/22/2014,1879.859759
8/25/2014,1879.221036
8/26/2014,1882.871736
8/27/2014,1880.784423
8/28/2014,1876.216234
8/29/2014,1887.180995
9/1/2014,1887.180995
9/2/2014,1892.03478
9/3/2014,1879.069024
9/4/2014,1876.576297
9/5/2014,1888.37492
9/8/2014,1892.218162
9/9/2014,1877.954434
9/10/2014,1893.626806
9/11/2014,1897.38927
9/12/2014,1887.992287
9/15/2014,1871.225132
9/16/2014,1884.414815
9/17/2014,1886.811039
9/18/2014,1899.926331
9/19/2014,1891.935744
9/22/2014,1874.637402
9/23/2014,1868.890978
9/24/2014,1882.485413
9/25/2014,1840.400606
9/26/2014,1862.141097
9/29/2014,1860.642338
9/30/2014,1862.249698
10/1/2014,1830.84952
10/2/2014,1833.811106
10/3/2014,1849.082264
10/6/2014,1846.147769
10/7/2014,1814.658303
10/8/2014,1849.934624
10/9/2014,1816.589839
10/10/2014,1762.339489
10/13/2014,1740.166481
10/14/2014,1747.102681
10/15/2014,1739.846106
10/16/2014,1733.096433
10/17/2014,1752.715227
10/20/2014,1764.459344
10/21/2014,1802.721621
10/22/2014,1788.777462
10/23/2014,1818.265605
10/24/2014,1832.453054
10/27/2014,1832.294201
10/28/2014,1861.750721
10/29/2014,1857.511524
10/30/2014,1864.116862
10/31/2014,1899.093838
11/3/2014,1906.21602
11/4/2014,1906.873634
11/5/2014,1910.385418
11/6/2014,1912.544496
11/7/2014,1912.453362
11/10/2014,1918.88996
11/11/2014,1921.167843
11/12/2014,1926.669053
11/13/2014,1933.3441
11/14/2014,1946.084536
11/17/2014,1940.005192
11/18/2014,1950.001338
11/19/2014,1936.102249
11/20/2014,1949.12924
11/21/2014,1954.248957
11/24/2014,1969.173606
11/25/2014,1970.120096
11/26/2014,1987.526143
11/27/2014,1987.526143
11/28/2014,1992.156879
12/1/2014,1967.948526
12/2/2014,1974.863372
12/3/2014,1986.185006
12/4/2014,1987.485
12/5/2014,1987.440031
12/8/2014,1960.912385
12/9/2014,1972.581077
12/10/2014,1939.168172
12/11/2014,1948.786547
12/12/2014,1918.959979
12/15/2014,1907.846269
12/16/2014,1882.196179
12/17/2014,1920.174865
12/18/2014,1976.531626
12/19/2014,1979.797135
12/22/2014,1999.985155
12/23/2014,2004.955865
12/24/2014,2004.648486
12/25/2014,2004.648486
12/26/2014,2013.148221
12/29/2014,2002.896654
12/30/2014,1989.341726
12/31/2014,1967.589507
1/1/2015,1967.589507
1/2/2015,1963.894277
1/5/2015,1929.261377
1/6/2015,1904.557461
1/7/2015,1921.219934
1/8/2015,1964.84707
1/9/2015,1958.939172
1/12/2015,1934.467121
1/13/2015,1933.611358
1/14/2015,1922.756947
1/15/2015,1892.519439
1/16/2015,1912.777782
1/19/2015,1912.777782
1/20/2015,1926.053708
1/21/2015,1929.527197
1/22/2015,1966.23757
1/23/2015,1971.542104
1/26/2015,1966.257696
